キャプション,種類,提出回次,番号,議案件名,審議状況,経過情報,経過情報URL,本文情報,本文情報URL,議案種類,議案提出回次,議案番号,議案件名,議案提出者,衆議院予備審査議案受理年月日,衆議院予備付託年月日／衆議院予備付託委員会,衆議院議案受理年月日,衆議院付託年月日／衆議院付託委員会,衆議院審査終了年月日／衆議院審査結果,衆議院審議終了年月日／衆議院審議結果,衆議院審議時会派態度,衆議院審議時賛成会派,衆議院審議時反対会派,参議院予備審査議案受理年月日,参議院予備付託年月日／参議院予備付託委員会,参議院議案受理年月日,参議院付託年月日／参議院付託委員会,参議院審査終了年月日／参議院審査結果,参議院審議終了年月日／参議院審議結果,公布年月日／法律番号
衆法の一覧,,189,31,歳入庁の設置による内国税並びに労働保険料及び年金保険料等の徴収に関する業務の効率化等の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB7A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18905031.htm,衆法,189,31,歳入庁の設置による内国税並びに労働保険料及び年金保険料等の徴収に関する業務の効率化等の推進に関する法律案,今井　雅人君外五名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,189,32,国有林野事業に従事する職員の労働関係を円滑に調整するための行政執行法人の労働関係に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD1E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18905032.htm,衆法,189,32,国有林野事業に従事する職員の労働関係を円滑に調整するための行政執行法人の労働関係に関する法律の一部を改正する法律案,岸本　周平君外五名,,／,,平成28年 8月 1日／農林水産,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,189,33,国有林野事業に従事する職員の給与等に関する特例法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD26.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18905033.htm,衆法,189,33,国有林野事業に従事する職員の給与等に関する特例法案,岸本　周平君外五名,,／,,平成28年 8月 1日／農林水産,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,189,34,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC62.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g18905034.htm,衆法,189,34,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律の一部を改正する法律案,平野　博文君外三名,,／,,平成28年 8月 1日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,3,国及び地方公共団体の責任ある財政運営の確保を図るための財政の健全化の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC1E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005003.htm,衆法,190,3,国及び地方公共団体の責任ある財政運営の確保を図るための財政の健全化の推進に関する法律案,前原　誠司君外三名,,／,,平成28年 8月 1日／財務金融,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,4,領域等の警備に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBF6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005004.htm,衆法,190,4,領域等の警備に関する法律案,大島　敦君外十一名,,／,,平成28年 8月 1日／安全保障,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,5,周辺事態に際して我が国の平和及び安全を確保するための措置に関する法律及び周辺事態に際して実施する船舶検査活動に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBFA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005005.htm,衆法,190,5,周辺事態に際して我が国の平和及び安全を確保するための措置に関する法律及び周辺事態に際して実施する船舶検査活動に関する法律の一部を改正する法律案,大島　敦君外十一名,,／,,平成28年 8月 1日／安全保障,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,6,国際連合平和維持活動等に対する協力に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBFE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005006.htm,衆法,190,6,国際連合平和維持活動等に対する協力に関する法律の一部を改正する法律案,大島　敦君外十一名,,／,,平成28年 8月 1日／安全保障,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,7,我が国及び国際社会の平和及び安全の確保に資するための自衛隊法等の一部を改正する法律を廃止する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC06.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005007.htm,衆法,190,7,我が国及び国際社会の平和及び安全の確保に資するための自衛隊法等の一部を改正する法律を廃止する法律案,高木　義明君外十六名,,／,,平成28年 8月 1日／安全保障,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,8,国際平和共同対処事態に際して我が国が実施する諸外国の軍隊等に対する協力支援活動等に関する法律を廃止する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC0A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005008.htm,衆法,190,8,国際平和共同対処事態に際して我が国が実施する諸外国の軍隊等に対する協力支援活動等に関する法律を廃止する法律案,高木　義明君外十六名,,／,,平成28年 8月 1日／安全保障,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,10,格差是正及び経済成長のために講ずべき税制上の措置等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC26.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005010.htm,衆法,190,10,格差是正及び経済成長のために講ずべき税制上の措置等に関する法律案,古川　元久君外三名,,／,,平成28年 8月 1日／財務金融,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,11,中小企業正規労働者雇入臨時助成金の支給に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB82.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005011.htm,衆法,190,11,中小企業正規労働者雇入臨時助成金の支給に関する法律案,中根　康浩君外六名,,／,,平成28年 8月 1日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,13,国家公務員法等の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB32.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005013.htm,衆法,190,13,国家公務員法等の一部を改正する法律案,大島　敦君外十六名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,14,国家公務員の労働関係に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB3A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005014.htm,衆法,190,14,国家公務員の労働関係に関する法律案,大島　敦君外十六名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,15,公務員庁設置法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB42.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005015.htm,衆法,190,15,公務員庁設置法案,大島　敦君外十六名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,22,保育等従業者の人材確保等に関する特別措置法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFCAA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005022.htm,衆法,190,22,保育等従業者の人材確保等に関する特別措置法案,山尾　志桜里君外七名,,／,,平成28年 8月 1日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,23,政官接触記録の作成等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB4A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005023.htm,衆法,190,23,政官接触記録の作成等に関する法律案,大島　敦君外七名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,27,労働基準法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFCB2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005027.htm,衆法,190,27,労働基準法の一部を改正する法律案,井坂　信彦君外六名,,／,,平成28年 8月 1日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,28,畜産物の価格安定に関する法律及び独立行政法人農畜産業振興機構法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD8E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005028.htm,衆法,190,28,畜産物の価格安定に関する法律及び独立行政法人農畜産業振興機構法の一部を改正する法律案,岸本　周平君外八名,,／,,平成28年 8月 1日／環太平洋パートナーシップ協定等に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,30,分散型エネルギー利用の促進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB8A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005030.htm,衆法,190,30,分散型エネルギー利用の促進に関する法律案,奥野　総一郎君外三名,,／,,平成28年 8月 1日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,31,熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB8E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005031.htm,衆法,190,31,熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,田島　一成君外三名,,／,,平成28年 8月 1日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,32,国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB92.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005032.htm,衆法,190,32,国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,中根　康浩君外三名,,／,,平成28年 8月 1日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,33,エネルギー協同組合法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB96.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005033.htm,衆法,190,33,エネルギー協同組合法案,福島　伸享君外三名,,／,,平成28年 8月 1日／経済産業,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,34,義務教育の段階における普通教育に相当する教育の機会の確保等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC5A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005034.htm,衆法,190,34,義務教育の段階における普通教育に相当する教育の機会の確保等に関する法律案,丹羽　秀樹君外八名,,／,,平成28年 8月 1日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,37,民法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBB6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005037.htm,衆法,190,37,民法の一部を改正する法律案,井出　庸生君外七名,,／,,平成28年 8月 1日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,38,性暴力被害者の支援に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB52.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005038.htm,衆法,190,38,性暴力被害者の支援に関する法律案,阿部　知子君外六名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,39,被災者生活再建支援法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD6E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005039.htm,衆法,190,39,被災者生活再建支援法の一部を改正する法律案,野田　佳彦君外九名,,／,,平成28年 8月 1日／東日本大震災復興特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,40,災害弔慰金の支給等に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD72.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005040.htm,衆法,190,40,災害弔慰金の支給等に関する法律の一部を改正する法律案,野田　佳彦君外五名,,／,,平成28年 8月 1日／東日本大震災復興特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,41,東日本大震災復興特別区域法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD76.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005041.htm,衆法,190,41,東日本大震災復興特別区域法の一部を改正する法律案,野田　佳彦君外五名,,／,,平成28年 8月 1日／東日本大震災復興特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,42,東日本大震災からの復興の推進のための相続に係る移転促進区域内の土地等の処分の円滑化に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD7A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005042.htm,衆法,190,42,東日本大震災からの復興の推進のための相続に係る移転促進区域内の土地等の処分の円滑化に関する法律案,野田　佳彦君外五名,,／,,平成28年 8月 1日／東日本大震災復興特別,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,43,民間公益活動を促進するための休眠預金等に係る資金の活用に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC2E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005043.htm,衆法,190,43,民間公益活動を促進するための休眠預金等に係る資金の活用に関する法律案,山本　ともひろ君外三名,,／,,平成28年 8月 1日／財務金融,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,48,部落差別の解消の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBBE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005048.htm,衆法,190,48,部落差別の解消の推進に関する法律案,二階　俊博君外八名,,／,,平成28年 8月 1日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,50,幼児教育振興法案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC6A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005050.htm,衆法,190,50,幼児教育振興法案,河村　建夫君外四名,,／,,平成28年 8月 1日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,51,道路運送法及び貨物自動車運送事業法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB9E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005051.htm,衆法,190,51,道路運送法及び貨物自動車運送事業法の一部を改正する法律案,二階　俊博君外三名,,／,,平成28年 8月 1日／国土交通,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,52,消費税率の引上げの期日の延期及び給付付き税額控除の導入等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC36.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005052.htm,衆法,190,52,消費税率の引上げの期日の延期及び給付付き税額控除の導入等に関する法律案,山尾　志桜里君外四名,,／,,平成28年 8月 1日／財務金融,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,53,民間あっせん機関による養子縁組のあっせんに係る児童の保護等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFCCA.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005053.htm,衆法,190,53,民間あっせん機関による養子縁組のあっせんに係る児童の保護等に関する法律案,木村　弥生君外三名,,／,,平成28年 8月 1日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,54,行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD3E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005054.htm,衆法,190,54,行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,階　猛君外五名,,／,,平成28年 8月 1日／総務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,55,公文書等の管理に関する法律の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB5A.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005055.htm,衆法,190,55,公文書等の管理に関する法律の一部を改正する法律案,階　猛君外五名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,56,特別養子縁組の促進等のための児童の養子縁組に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFCC2.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005056.htm,衆法,190,56,特別養子縁組の促進等のための児童の養子縁組に関する法律案,田嶋　要君外四名,,／,,平成28年 8月 1日／厚生労働,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,57,性的指向又は性自認を理由とする差別の解消等の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBC6.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005057.htm,衆法,190,57,性的指向又は性自認を理由とする差別の解消等の推進に関する法律案,西村　智奈美君外六名,,／,,平成28年 8月 1日／法務,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,58,官民連携事業の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFBAE.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005058.htm,衆法,190,58,官民連携事業の推進に関する法律案,佐田　玄一郎君外三名,,／,,平成28年 8月 1日／国土交通,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,59,チーム学校運営の推進等に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFC72.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005059.htm,衆法,190,59,チーム学校運営の推進等に関する法律案,福井　照君外五名,,／,,平成28年 8月 1日／文部科学,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,60,政治分野における男女共同参画の推進に関する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFB62.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005060.htm,衆法,190,60,政治分野における男女共同参画の推進に関する法律案,中川　正春君外十一名,,／,,平成28年 8月 1日／内閣,／,／閉会中審査,,,,,／,,／,／,／,／
衆法の一覧,,190,61,公職選挙法の一部を改正する法律案,衆議院で閉会中審査,経過,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/keika/1DBFD2E.htm,本文,https://www.shugiin.go.jp/internet/itdb_gian.nsf/html/gian/honbun/g19005061.htm,衆法,190,61,公職選挙法の一部を改正する法律案,逢坂　誠二君外七名,,／,,平成28年 8月 1日／政治倫理の確立及び公職選挙法改正に関する特別,／,／閉会中審査,,,,,／,,／,／,／,／
